timestamp,zone_name,zone_profile,latitude,longitude,flow_rate_m3h,pressure_bar,consumption_m3,leakage_probability,system_status,anomaly_flag,event_type,nrw_loss_pct,response_time_min,system_efficiency_pct
2026-04-30 07:49:00,Zubara,stable residential,25.3527,56.3525,59.83,5.79,1244.95,0.146,Normal,0,Normal,14.02,86.5,84.81
2026-04-30 08:04:00,Zubara,stable residential,25.3527,56.3525,64.25,6.07,1292.49,0.066,Normal,0,Normal,16.51,95.6,82.96
2026-04-30 08:19:00,Zubara,stable residential,25.3527,56.3525,60.44,5.76,1240.58,0.034,Normal,0,Normal,14.64,64.3,85.09
2026-04-30 08:34:00,Zubara,stable residential,25.3527,56.3525,63.76,5.83,1148.48,0.111,Normal,0,Normal,25.5,63.7,73.6
2026-04-30 08:49:00,Zubara,stable residential,25.3527,56.3525,59.73,5.68,1274.61,0.14,Normal,0,Normal,11.78,90.7,87.1
2026-04-30 09:04:00,Zubara,stable residential,25.3527,56.3525,65.63,5.69,1211.21,0.054,Normal,0,Normal,23.37,62.0,76.2
2026-04-30 09:19:00,Zubara,stable residential,25.3527,56.3525,64.46,5.68,1276.05,0.051,Normal,0,Normal,17.77,90.3,81.82
2026-04-30 09:34:00,Zubara,stable residential,25.3527,56.3525,70.63,5.82,1349.0,0.067,Normal,0,Normal,20.75,86.0,78.71
2026-04-30 09:49:00,Zubara,stable residential,25.3527,56.3525,64.8,5.76,1204.55,0.054,Normal,0,Normal,22.82,59.6,76.75
2026-04-30 10:04:00,Zubara,stable residential,25.3527,56.3525,62.83,5.85,1141.47,0.049,Normal,0,Normal,24.55,117.2,75.06
2026-04-30 10:19:00,Zubara,stable residential,25.3527,56.3525,67.55,5.85,1315.68,0.044,Normal,0,Normal,19.07,80.8,80.57
2026-04-30 10:34:00,Zubara,stable residential,25.3527,56.3525,74.76,5.63,1188.12,0.059,Normal,0,Normal,34.08,58.1,65.45
2026-04-30 10:49:00,Zubara,stable residential,25.3527,56.3525,74.81,5.74,1169.3,0.023,Normal,0,Normal,34.98,80.6,64.83
2026-04-30 11:04:00,Zubara,stable residential,25.3527,56.3525,64.64,5.81,1301.75,0.1,Normal,0,Normal,16.58,79.3,82.62
2026-04-30 11:19:00,Zubara,stable residential,25.3527,56.3525,69.11,5.79,1340.74,0.114,Normal,0,Normal,19.73,59.4,79.36
2026-04-30 11:34:00,Zubara,stable residential,25.3527,56.3525,64.4,5.68,1331.52,0.101,Normal,0,Normal,14.35,104.8,84.84
2026-04-30 11:49:00,Zubara,stable residential,25.3527,56.3525,67.65,5.91,1310.21,0.092,Normal,0,Normal,19.77,111.6,79.5
2026-04-30 12:04:00,Zubara,stable residential,25.3527,56.3525,65.94,5.7,1328.14,0.127,Normal,0,Normal,16.71,84.1,82.27
2026-04-30 12:19:00,Zubara,stable residential,25.3527,56.3525,60.35,5.78,1271.01,0.068,Normal,0,Normal,12.59,127.9,86.87
2026-04-30 12:34:00,Zubara,stable residential,25.3527,56.3525,65.54,5.79,1120.34,0.067,Normal,0,Normal,29.11,102.7,70.35
2026-04-30 12:49:00,Zubara,stable residential,25.3527,56.3525,64.08,5.92,1374.56,0.106,Normal,0,Normal,11.15,76.8,88.01
2026-04-30 13:04:00,Zubara,stable residential,25.3527,56.3525,64.08,5.69,1191.11,0.071,Normal,0,Normal,22.91,66.4,76.52
2026-04-30 13:19:00,Zubara,stable residential,25.3527,56.3525,67.4,5.81,1398.33,0.07,Normal,0,Normal,13.9,90.3,85.54
2026-04-30 13:34:00,Zubara,stable residential,25.3527,56.3525,65.7,5.86,1325.48,0.1,Normal,0,Normal,16.44,80.4,82.76
2026-04-30 13:49:00,Zubara,stable residential,25.3527,56.3525,61.87,5.71,1216.75,0.056,Normal,0,Normal,18.34,92.9,81.21
2026-04-30 14:04:00,Zubara,stable residential,25.3527,56.3525,63.24,5.82,1182.68,0.081,Normal,0,Normal,22.49,72.6,76.87
2026-04-30 14:19:00,Zubara,stable residential,25.3527,56.3525,63.83,5.89,1239.02,0.071,Normal,0,Normal,19.48,62.4,79.96
2026-04-30 14:34:00,Zubara,stable residential,25.3527,56.3525,68.83,5.82,1422.31,0.133,Normal,0,Normal,14.56,79.5,84.37
2026-04-30 14:49:00,Zubara,stable residential,25.3527,56.3525,67.21,5.71,1337.34,0.101,Normal,0,Normal,17.6,89.6,81.59
2026-04-30 15:04:00,Zubara,stable residential,25.3527,56.3525,71.08,5.81,1237.13,0.135,Normal,0,Normal,28.16,102.4,70.76
2026-04-23 15:19:00,Mussala,mixed commercial demand,25.3467,56.3577,98.88,5.21,1891.16,0.049,Normal,0,Normal,20.56,57.2,79.05
2026-04-23 15:34:00,Mussala,mixed commercial demand,25.3467,56.3577,93.72,5.13,1913.97,0.085,Normal,0,Normal,15.34,88.5,83.99
2026-04-23 15:49:00,Mussala,mixed commercial demand,25.3467,56.3577,95.8,5.25,1901.72,0.068,Normal,0,Normal,17.63,87.9,81.82
2026-04-23 16:04:00,Mussala,mixed commercial demand,25.3467,56.3577,97.56,5.12,1809.2,0.093,Normal,0,Normal,23.2,82.3,76.06
2026-04-23 16:19:00,Mussala,mixed commercial demand,25.3467,56.3577,90.19,5.1,1803.75,0.085,Normal,0,Normal,17.1,74.8,82.22
2026-04-23 16:34:00,Mussala,mixed commercial demand,25.3467,56.3577,97.05,5.28,1800.82,0.102,Normal,0,Normal,23.2,75.3,75.99
2026-04-23 16:49:00,Mussala,mixed commercial demand,25.3467,56.3577,98.1,5.28,1880.1,0.108,Normal,0,Normal,20.68,83.2,78.45
2026-04-23 17:04:00,Mussala,mixed commercial demand,25.3467,56.3577,100.91,5.13,1726.42,0.095,Normal,0,Normal,29.19,92.5,70.04
2026-04-23 17:19:00,Mussala,mixed commercial demand,25.3467,56.3577,94.98,5.19,1547.79,0.083,Normal,0,Normal,32.52,82.2,66.81
2026-04-23 17:34:00,Mussala,mixed commercial demand,25.3467,56.3577,101.57,5.08,1688.07,0.02,Normal,0,Normal,30.85,76.3,68.99
2026-04-23 17:49:00,Mussala,mixed commercial demand,25.3467,56.3577,91.95,5.31,1857.99,0.092,Normal,0,Normal,16.27,78.3,82.99
2026-04-23 18:04:00,Mussala,mixed commercial demand,25.3467,56.3577,93.78,5.12,1576.56,0.077,Normal,0,Normal,30.33,98.6,69.05
2026-04-23 18:19:00,Mussala,mixed commercial demand,25.3467,56.3577,93.66,5.12,1624.04,0.107,Normal,0,Normal,28.29,53.2,70.86
2026-04-23 18:34:00,Mussala,mixed commercial demand,25.3467,56.3577,96.69,5.25,1716.27,0.107,Normal,0,Normal,26.57,88.1,72.57
2026-04-23 18:49:00,Mussala,mixed commercial demand,25.3467,56.3577,100.95,5.17,1810.65,0.02,Normal,0,Normal,25.37,108.0,74.47
2026-04-23 19:04:00,Mussala,mixed commercial demand,25.3467,56.3577,92.06,5.26,1778.87,0.071,Normal,0,Normal,19.85,94.8,79.59
2026-04-23 19:19:00,Mussala,mixed commercial demand,25.3467,56.3577,88.68,5.32,1812.56,0.069,Normal,0,Normal,15.18,71.8,84.27
2026-04-23 19:34:00,Mussala,mixed commercial demand,25.3467,56.3577,94.33,5.1,1740.32,0.112,Normal,0,Normal,23.69,83.4,75.41
2026-04-23 19:49:00,Mussala,mixed commercial demand,25.3467,56.3577,89.18,5.18,1596.11,0.121,Normal,0,Normal,26.03,71.2,73.01
2026-04-23 20:04:00,Mussala,mixed commercial demand,25.3467,56.3577,89.81,5.1,1625.81,0.131,Normal,0,Normal,25.23,88.6,73.72
2026-04-23 20:19:00,Mussala,mixed commercial demand,25.3467,56.3577,91.08,5.19,2027.86,0.099,Normal,0,Normal,8.49,78.1,90.72
2026-04-23 20:34:00,Mussala,mixed commercial demand,25.3467,56.3577,81.1,5.22,1872.47,0.087,Normal,0,Normal,8.43,53.8,90.88
2026-04-23 20:49:00,Mussala,mixed commercial demand,25.3467,56.3577,95.41,5.25,1581.51,0.069,Normal,0,Normal,31.28,74.9,68.16
2026-04-23 21:04:00,Mussala,mixed commercial demand,25.3467,56.3577,94.52,5.31,1704.1,0.05,Normal,0,Normal,25.13,61.1,74.47
2026-04-23 21:19:00,Mussala,mixed commercial demand,25.3467,56.3577,82.32,5.19,1682.69,0.056,Normal,0,Normal,15.11,66.6,84.44
2026-04-23 21:34:00,Mussala,mixed commercial demand,25.3467,56.3577,90.17,5.32,1706.8,0.092,Normal,0,Normal,21.59,71.6,77.67
2026-04-23 21:49:00,Mussala,mixed commercial demand,25.3467,56.3577,85.44,5.25,1674.74,0.027,Normal,0,Normal,18.46,70.9,81.33
2026-04-23 22:04:00,Mussala,mixed commercial demand,25.3467,56.3577,87.77,5.07,1868.22,0.089,Normal,0,Normal,11.76,91.9,87.53
2026-04-23 22:19:00,Mussala,mixed commercial demand,25.3467,56.3577,85.6,5.14,1840.49,0.12,Normal,0,Normal,11.01,99.8,88.03
2026-04-23 22:34:00,Mussala,mixed commercial demand,25.3467,56.3577,82.64,5.34,1546.59,0.098,Normal,0,Normal,22.51,55.5,76.7
2026-04-23 22:49:00,Mussala,mixed commercial demand,25.3467,56.3577,88.22,5.13,1431.85,0.106,Normal,0,Normal,32.9,123.2,66.25
2026-04-23 23:04:00,Mussala,mixed commercial demand,25.3467,56.3577,85.59,5.21,1709.85,0.124,Normal,0,Normal,17.38,78.8,81.63
2026-04-23 23:19:00,Mussala,mixed commercial demand,25.3467,56.3577,87.9,5.27,1608.5,0.086,Normal,0,Normal,24.19,109.8,75.12
2026-04-23 23:34:00,Mussala,mixed commercial demand,25.3467,56.3577,88.59,5.38,1582.54,0.139,Normal,0,Normal,26.26,94.8,72.63
2026-04-23 23:49:00,Mussala,mixed commercial demand,25.3467,56.3577,81.33,5.14,1660.05,0.102,Normal,0,Normal,15.46,120.1,83.72
2026-04-24 00:04:00,Mussala,mixed commercial demand,25.3467,56.3577,90.39,5.33,1687.68,0.061,Normal,0,Normal,22.51,110.3,77.0
2026-04-24 00:19:00,Mussala,mixed commercial demand,25.3467,56.3577,89.1,5.23,1641.66,0.088,Normal,0,Normal,23.67,96.5,75.63
2026-04-24 00:34:00,Mussala,mixed commercial demand,25.3467,56.3577,82.89,5.11,1547.61,0.097,Normal,0,Normal,22.69,84.5,76.54
2026-04-24 00:49:00,Mussala,mixed commercial demand,25.3467,56.3577,88.82,5.15,1765.08,0.082,Normal,0,Normal,17.61,77.2,81.74
2026-04-24 01:04:00,Mussala,mixed commercial demand,25.3467,56.3577,78.8,5.13,1720.29,0.038,Normal,0,Normal,9.23,105.1,90.47
2026-04-24 01:19:00,Mussala,mixed commercial demand,25.3467,56.3577,85.32,5.24,1736.76,0.076,Normal,0,Normal,15.56,100.6,83.83
2026-04-24 01:34:00,Mussala,mixed commercial demand,25.3467,56.3577,85.02,5.13,1664.41,0.125,Normal,0,Normal,19.06,81.7,79.94
2026-04-24 01:49:00,Mussala,mixed commercial demand,25.3467,56.3577,82.59,5.25,1815.71,0.102,Normal,0,Normal,8.9,78.0,90.28
2026-04-24 02:04:00,Mussala,mixed commercial demand,25.3467,56.3577,86.51,5.17,1545.04,0.132,Normal,0,Normal,26.24,39.3,72.7
2026-04-24 02:19:00,Mussala,mixed commercial demand,25.3467,56.3577,85.78,5.17,1811.27,0.069,Normal,0,Normal,12.37,72.8,87.08
2026-04-24 02:34:00,Mussala,mixed commercial demand,25.3467,56.3577,89.94,5.17,1494.01,0.064,Normal,0,Normal,31.11,108.1,68.38
2026-04-24 02:49:00,Mussala,mixed commercial demand,25.3467,56.3577,90.43,5.18,1590.26,0.14,Normal,0,Normal,27.43,81.6,71.45
2026-04-24 03:04:00,Mussala,mixed commercial demand,25.3467,56.3577,93.64,5.14,1602.88,0.09,Normal,0,Normal,29.13,85.0,70.15
2026-04-24 03:19:00,Mussala,mixed commercial demand,25.3467,56.3577,98.46,5.24,1430.88,0.1,Normal,0,Normal,38.5,85.7,60.7
2026-04-24 03:34:00,Mussala,mixed commercial demand,25.3467,56.3577,91.19,5.23,1673.36,0.088,Normal,0,Normal,23.98,96.0,75.31
2026-04-24 03:49:00,Mussala,mixed commercial demand,25.3467,56.3577,85.67,5.51,1611.51,0.093,Normal,0,Normal,22.09,58.1,77.17
2026-04-24 04:04:00,Mussala,mixed commercial demand,25.3467,56.3577,86.14,5.16,1797.82,0.104,Normal,0,Normal,13.56,95.2,85.61
2026-04-24 04:19:00,Mussala,mixed commercial demand,25.3467,56.3577,99.13,5.09,1855.85,0.121,Normal,0,Normal,22.6,95.4,76.44
2026-04-24 04:34:00,Mussala,mixed commercial demand,25.3467,56.3577,91.94,5.16,1711.37,0.083,Normal,0,Normal,22.85,48.3,76.49
2026-04-24 04:49:00,Mussala,mixed commercial demand,25.3467,56.3577,91.34,5.16,1659.35,0.101,Normal,0,Normal,24.81,68.9,74.39
2026-04-24 05:04:00,Mussala,mixed commercial demand,25.3467,56.3577,94.06,5.25,1705.26,0.056,Normal,0,Normal,24.74,86.6,74.82
2026-04-24 05:19:00,Mussala,mixed commercial demand,25.3467,56.3577,87.9,5.13,1822.8,0.079,Normal,0,Normal,13.99,76.9,85.37
2026-04-24 05:34:00,Mussala,mixed commercial demand,25.3467,56.3577,94.79,5.24,1705.37,0.072,Normal,0,Normal,25.4,45.6,74.03
2026-04-24 05:49:00,Mussala,mixed commercial demand,25.3467,56.3577,95.74,5.18,1738.81,0.112,Normal,0,Normal,24.88,57.0,74.22
2026-04-24 06:04:00,Mussala,mixed commercial demand,25.3467,56.3577,88.78,5.38,1855.06,0.024,Normal,0,Normal,13.06,57.8,86.75
2026-04-24 06:19:00,Mussala,mixed commercial demand,25.3467,56.3577,92.39,5.07,1978.39,0.099,Normal,0,Normal,11.27,93.5,87.93
2026-04-24 06:34:00,Mussala,mixed commercial demand,25.3467,56.3577,98.55,5.16,1750.54,0.108,Normal,0,Normal,26.53,55.7,72.61
2026-04-24 06:49:00,Mussala,mixed commercial demand,25.3467,56.3577,96.47,5.33,1674.38,0.062,Normal,0,Normal,27.99,64.1,71.51
2026-04-24 07:04:00,Mussala,mixed commercial demand,25.3467,56.3577,96.39,5.15,1689.36,0.052,Normal,0,Normal,27.23,84.1,72.35
2026-04-24 07:19:00,Mussala,mixed commercial demand,25.3467,56.3577,93.23,5.35,1798.65,0.128,Normal,0,Normal,20.26,75.4,78.72
2026-04-24 07:34:00,Mussala,mixed commercial demand,25.3467,56.3577,96.73,5.03,1971.79,0.086,Normal,0,Normal,15.49,98.4,83.82
2026-04-24 07:49:00,Mussala,mixed commercial demand,25.3467,56.3577,96.64,5.11,1959.77,0.099,Normal,0,Normal,16.0,91.6,83.2
2026-04-24 08:04:00,Mussala,mixed commercial demand,25.3467,56.3577,103.53,5.27,1676.2,0.069,Normal,0,Normal,32.89,66.9,66.56
2026-04-24 08:19:00,Mussala,mixed commercial demand,25.3467,56.3577,99.13,5.05,1819.42,0.045,Normal,0,Normal,23.75,84.0,75.89
2026-04-24 08:34:00,Mussala,mixed commercial demand,25.3467,56.3577,101.29,5.23,2059.16,0.115,Normal,0,Normal,15.87,77.4,83.2
2026-04-24 08:49:00,Mussala,mixed commercial demand,25.3467,56.3577,92.13,5.1,1891.74,0.025,Normal,0,Normal,14.57,84.3,85.22
2026-04-24 09:04:00,Mussala,mixed commercial demand,25.3467,56.3577,99.91,5.08,1908.66,0.091,Normal,0,Normal,20.86,110.2,78.42
2026-04-24 09:19:00,Mussala,mixed commercial demand,25.3467,56.3577,95.91,5.17,1716.84,0.102,Normal,0,Normal,25.92,95.6,73.26
2026-04-24 09:34:00,Mussala,mixed commercial demand,25.3467,56.3577,96.93,5.16,1808.47,0.096,Normal,0,Normal,22.75,91.9,76.48
2026-04-24 09:49:00,Mussala,mixed commercial demand,25.3467,56.3577,105.77,5.13,1989.57,0.106,Normal,0,Normal,22.16,84.8,76.99
2026-04-24 10:04:00,Mussala,mixed commercial demand,25.3467,56.3577,112.78,5.11,1916.81,0.067,Normal,0,Normal,29.52,117.1,69.94
2026-04-24 10:19:00,Mussala,mixed commercial demand,25.3467,56.3577,97.38,5.24,1916.53,0.075,Normal,0,Normal,18.37,98.6,81.03
2026-04-24 10:34:00,Mussala,mixed commercial demand,25.3467,56.3577,102.09,5.18,1939.91,0.097,Normal,0,Normal,21.31,86.1,77.92
2026-04-24 10:49:00,Mussala,mixed commercial demand,25.3467,56.3577,109.73,5.08,1942.7,0.08,Normal,0,Normal,26.63,116.7,72.72
2026-04-24 11:04:00,Mussala,mixed commercial demand,25.3467,56.3577,97.57,5.09,1933.43,0.049,Normal,0,Normal,17.68,76.4,81.93
2026-04-24 11:19:00,Mussala,mixed commercial demand,25.3467,56.3577,102.62,5.14,1729.04,0.123,Normal,0,Normal,30.41,61.5,68.61
2026-04-24 11:34:00,Mussala,mixed commercial demand,25.3467,56.3577,97.91,5.35,1985.34,0.06,Normal,0,Normal,15.81,68.5,83.71
2026-04-24 11:49:00,Mussala,mixed commercial demand,25.3467,56.3577,100.18,5.17,2045.72,0.068,Normal,0,Normal,15.25,86.6,84.21
2026-04-24 12:04:00,Mussala,mixed commercial demand,25.3467,56.3577,105.63,5.17,1867.83,0.038,Normal,0,Normal,26.51,66.0,73.19
2026-04-24 12:19:00,Mussala,mixed commercial demand,25.3467,56.3577,100.79,5.2,2018.81,0.054,Normal,0,Normal,16.82,80.7,82.75
2026-04-24 12:34:00,Mussala,mixed commercial demand,25.3467,56.3577,97.87,5.33,2002.79,0.099,Normal,0,Normal,15.22,117.3,83.99
2026-04-24 12:49:00,Mussala,mixed commercial demand,25.3467,56.3577,101.31,5.22,1793.47,0.099,Normal,0,Normal,26.73,65.1,72.47
2026-04-24 13:04:00,Mussala,mixed commercial demand,25.3467,56.3577,106.58,5.22,1684.64,0.061,Normal,0,Normal,34.45,95.2,65.07
2026-04-24 13:19:00,Mussala,mixed commercial demand,25.3467,56.3577,87.46,5.31,1908.04,0.065,Normal,0,Normal,9.43,102.9,90.05
2026-04-24 13:34:00,Mussala,mixed commercial demand,25.3467,56.3577,97.42,5.22,2091.0,0.139,Normal,0,Normal,11.26,91.5,87.63
2026-04-24 13:49:00,Mussala,mixed commercial demand,25.3467,56.3577,104.67,5.06,1958.03,0.068,Normal,0,Normal,22.4,90.7,77.06
2026-04-24 14:04:00,Mussala,mixed commercial demand,25.3467,56.3577,102.96,5.2,1533.92,0.095,Normal,0,Normal,38.4,96.6,60.83
2026-04-24 14:19:00,Mussala,mixed commercial demand,25.3467,56.3577,95.68,5.23,1864.14,0.139,Normal,0,Normal,19.52,90.6,79.37
2026-04-24 14:34:00,Mussala,mixed commercial demand,25.3467,56.3577,105.1,5.23,1769.42,0.02,Normal,0,Normal,29.95,76.4,69.89
2026-04-24 14:49:00,Mussala,mixed commercial demand,25.3467,56.3577,97.81,5.27,1880.86,0.129,Normal,0,Normal,20.52,79.7,78.45
2026-04-24 15:04:00,Mussala,mixed commercial demand,25.3467,56.3577,101.73,5.34,1667.57,0.076,Normal,0,Normal,32.08,100.3,67.31
2026-04-24 15:19:00,Mussala,mixed commercial demand,25.3467,56.3577,100.05,5.16,1935.06,0.116,Normal,0,Normal,19.99,78.5,79.08
2026-04-24 15:34:00,Mussala,mixed commercial demand,25.3467,56.3577,104.29,5.38,1925.9,0.091,Normal,0,Normal,23.51,84.0,75.76
2026-04-24 15:49:00,Mussala,mixed commercial demand,25.3467,56.3577,97.5,5.21,1719.62,0.129,Normal,0,Normal,27.16,64.5,71.81
2026-04-24 16:04:00,Mussala,mixed commercial demand,25.3467,56.3577,98.12,5.39,1781.89,0.07,Normal,0,Normal,24.68,75.1,74.76
2026-04-24 16:19:00,Mussala,mixed commercial demand,25.3467,56.3577,83.54,5.09,2118.33,0.108,Normal,0,Normal,8.54,65.1,90.6
2026-04-24 16:34:00,Mussala,mixed commercial demand,25.3467,56.3577,97.08,5.28,2011.55,0.102,Normal,0,Normal,14.17,75.3,85.01
2026-04-24 16:49:00,Mussala,mixed commercial demand,25.3467,56.3577,92.93,5.09,1612.55,0.043,Normal,0,Normal,27.91,68.9,71.74
2026-04-24 17:04:00,Mussala,mixed commercial demand,25.3467,56.3577,97.32,5.08,1455.67,0.059,Normal,0,Normal,37.97,76.5,61.56
2026-04-24 17:19:00,Mussala,mixed commercial demand,25.3467,56.3577,102.58,5.14,1879.4,0.089,Normal,0,Normal,24.11,84.2,75.18
2026-04-24 17:34:00,Mussala,mixed commercial demand,25.3467,56.3577,94.57,5.12,1794.06,0.083,Normal,0,Normal,21.37,68.0,77.96
2026-04-24 17:49:00,Mussala,mixed commercial demand,25.3467,56.3577,128.54,4.45,1782.18,0.354,Warning,1,Transient Spike,39.77,69.4,58.0
2026-04-24 18:04:00,Mussala,mixed commercial demand,25.3467,56.3577,92.19,5.26,1684.29,0.166,Normal,0,Normal,24.7,100.9,73.97
2026-04-24 18:19:00,Mussala,mixed commercial demand,25.3467,56.3577,97.09,5.39,1665.78,0.02,Normal,0,Normal,28.61,77.0,71.23
2026-04-24 18:34:00,Mussala,mixed commercial demand,25.3467,56.3577,93.59,5.23,1877.03,0.101,Normal,0,Normal,16.94,99.4,82.25
2026-04-24 18:49:00,Mussala,mixed commercial demand,25.3467,56.3577,87.34,5.36,1740.6,0.071,Normal,0,Normal,17.32,73.8,82.11
2026-04-24 19:04:00,Mussala,mixed commercial demand,25.3467,56.3577,88.67,5.07,1566.24,0.084,Normal,0,Normal,26.82,74.3,72.51
2026-04-24 19:19:00,Mussala,mixed commercial demand,25.3467,56.3577,92.8,5.23,1636.07,0.086,Normal,0,Normal,26.97,91.5,72.34
2026-04-24 19:34:00,Mussala,mixed commercial demand,25.3467,56.3577,90.57,5.31,1704.67,0.114,Normal,0,Normal,22.15,76.2,76.94
2026-04-24 19:49:00,Mussala,mixed commercial demand,25.3467,56.3577,91.77,5.28,1754.06,0.103,Normal,0,Normal,20.87,78.7,78.3
2026-04-24 20:04:00,Mussala,mixed commercial demand,25.3467,56.3577,92.61,5.25,1630.69,0.123,Normal,0,Normal,27.25,69.1,71.76
2026-04-24 20:19:00,Mussala,mixed commercial demand,25.3467,56.3577,97.05,5.29,1643.66,0.099,Normal,0,Normal,29.93,87.8,69.28
2026-04-24 20:34:00,Mussala,mixed commercial demand,25.3467,56.3577,85.27,5.2,1636.57,0.097,Normal,0,Normal,20.52,105.3,78.7
2026-04-24 20:49:00,Mussala,mixed commercial demand,25.3467,56.3577,84.24,5.24,1632.69,0.085,Normal,0,Normal,19.67,79.7,79.65
2026-04-24 21:04:00,Mussala,mixed commercial demand,25.3467,56.3577,78.67,5.17,1658.35,0.067,Normal,0,Normal,12.49,101.2,86.97
2026-04-24 21:19:00,Mussala,mixed commercial demand,25.3467,56.3577,88.05,5.18,1641.44,0.087,Normal,0,Normal,22.76,83.6,76.55
2026-04-24 21:34:00,Mussala,mixed commercial demand,25.3467,56.3577,89.07,5.28,1525.26,0.058,Normal,0,Normal,28.94,53.5,70.59
2026-04-24 21:49:00,Mussala,mixed commercial demand,25.3467,56.3577,88.77,5.26,1500.78,0.144,Normal,0,Normal,30.28,74.0,68.58
2026-04-24 22:04:00,Mussala,mixed commercial demand,25.3467,56.3577,91.16,5.11,1583.2,0.095,Normal,0,Normal,28.11,136.4,71.13
2026-04-24 22:19:00,Mussala,mixed commercial demand,25.3467,56.3577,94.2,5.33,1668.7,0.06,Normal,0,Normal,26.49,104.1,73.02
2026-04-24 22:34:00,Mussala,mixed commercial demand,25.3467,56.3577,93.97,5.23,1369.96,0.08,Normal,0,Normal,38.4,96.8,60.96
2026-04-24 22:49:00,Mussala,mixed commercial demand,25.3467,56.3577,89.94,5.13,1498.5,0.088,Normal,0,Normal,31.02,85.6,68.28
2026-04-24 23:04:00,Mussala,mixed commercial demand,25.3467,56.3577,92.02,5.13,1653.89,0.092,Normal,0,Normal,25.58,57.0,73.69
2026-04-24 23:19:00,Mussala,mixed commercial demand,25.3467,56.3577,86.65,5.41,1677.8,0.038,Normal,0,Normal,19.51,29.0,80.18
2026-04-24 23:34:00,Mussala,mixed commercial demand,25.3467,56.3577,86.11,5.33,1534.49,0.101,Normal,0,Normal,26.25,100.2,72.94
2026-04-24 23:49:00,Mussala,mixed commercial demand,25.3467,56.3577,84.65,5.21,1672.09,0.09,Normal,0,Normal,18.14,102.5,81.14
2026-04-25 00:04:00,Mussala,mixed commercial demand,25.3467,56.3577,85.58,5.41,1654.11,0.073,Normal,0,Normal,19.83,83.8,79.58
2026-04-25 00:19:00,Mussala,mixed commercial demand,25.3467,56.3577,89.92,5.21,1712.77,0.095,Normal,0,Normal,21.11,42.6,78.12
2026-04-25 00:34:00,Mussala,mixed commercial demand,25.3467,56.3577,91.08,5.27,1575.94,0.076,Normal,0,Normal,28.28,72.9,71.11
2026-04-25 00:49:00,Mussala,mixed commercial demand,25.3467,56.3577,89.16,5.29,1652.64,0.076,Normal,0,Normal,23.15,80.6,76.24
2026-04-25 01:04:00,Mussala,mixed commercial demand,25.3467,56.3577,83.29,5.08,1520.92,0.057,Normal,0,Normal,24.2,70.4,75.34
2026-04-25 01:19:00,Mussala,mixed commercial demand,25.3467,56.3577,88.76,5.01,1619.76,0.126,Normal,0,Normal,24.59,92.3,74.4
2026-04-25 01:34:00,Mussala,mixed commercial demand,25.3467,56.3577,87.7,5.06,1610.57,0.089,Normal,0,Normal,23.92,100.6,75.37
2026-04-25 01:49:00,Mussala,mixed commercial demand,25.3467,56.3577,95.47,5.14,1735.47,0.08,Normal,0,Normal,24.66,81.4,74.7
2026-04-25 02:04:00,Mussala,mixed commercial demand,25.3467,56.3577,84.63,5.19,1864.01,0.046,Normal,0,Normal,8.46,73.4,91.17
2026-04-25 02:19:00,Mussala,mixed commercial demand,25.3467,56.3577,92.05,5.05,1805.22,0.11,Normal,0,Normal,18.84,94.2,80.28
2026-04-25 02:34:00,Mussala,mixed commercial demand,25.3467,56.3577,93.81,5.12,1713.9,0.155,Normal,0,Normal,24.64,86.7,74.12
2026-04-25 02:49:00,Mussala,mixed commercial demand,25.3467,56.3577,94.58,5.07,1628.86,0.059,Normal,0,Normal,28.54,77.0,70.99
2026-04-25 03:04:00,Mussala,mixed commercial demand,25.3467,56.3577,96.82,5.26,1645.75,0.074,Normal,0,Normal,29.55,89.9,69.86
2026-04-25 03:19:00,Mussala,mixed commercial demand,25.3467,56.3577,93.17,5.25,1732.15,0.097,Normal,0,Normal,23.02,113.7,76.2
2026-04-25 03:34:00,Mussala,mixed commercial demand,25.3467,56.3577,100.49,5.26,1620.4,0.057,Normal,0,Normal,33.1,70.0,66.44
2026-04-25 03:49:00,Mussala,mixed commercial demand,25.3467,56.3577,94.9,5.27,1919.28,0.099,Normal,0,Normal,16.23,77.0,82.98
2026-04-25 04:04:00,Mussala,mixed commercial demand,25.3467,56.3577,96.11,5.21,1812.93,0.153,Normal,0,Normal,22.17,107.3,76.6
2026-04-25 04:19:00,Mussala,mixed commercial demand,25.3467,56.3577,91.61,5.15,1791.68,0.067,Normal,0,Normal,18.84,94.0,80.62
2026-04-25 04:34:00,Mussala,mixed commercial demand,25.3467,56.3577,91.46,5.32,1822.02,0.038,Normal,0,Normal,17.18,84.1,82.51
2026-04-25 04:49:00,Mussala,mixed commercial demand,25.3467,56.3577,101.94,5.17,1910.52,0.096,Normal,0,Normal,22.39,61.3,76.85
2026-04-25 05:04:00,Mussala,mixed commercial demand,25.3467,56.3577,103.2,5.32,1864.94,0.135,Normal,0,Normal,25.38,104.0,73.55
2026-04-25 05:19:00,Mussala,mixed commercial demand,25.3467,56.3577,93.75,5.38,1898.22,0.078,Normal,0,Normal,16.02,73.0,83.35
2026-04-25 05:34:00,Mussala,mixed commercial demand,25.3467,56.3577,90.49,5.27,1742.93,0.101,Normal,0,Normal,20.25,75.6,78.94
